Date,Open,High,Low,Close,Adj Close,Volume
6/1/2000,3471.949951,4073.72998,3459.850098,3966.110107,3966.110107,33352380000
7/1/2000,3950.590088,4289.060059,3615.790039,3766.98999,3766.98999,30916110000
8/1/2000,3760.949951,4208.72998,3521.139893,4206.350098,4206.350098,33222920000
9/1/2000,4252.149902,4259.870117,3614.659912,3672.820068,3672.820068,34727330000
10/1/2000,3714.47998,3714.47998,3026.110107,3369.629883,3369.629883,44129010000
11/1/2000,3316.51001,3480.01001,2523.040039,2597.929932,2597.929932,38181910000
12/1/2000,2644.090088,3028.75,2288.159912,2470.52002,2470.52002,44347190000
1/1/2001,2474.159912,2892.360107,2251.709961,2772.72998,2772.72998,49399780000
2/1/2001,2771.570068,2796.889893,2127.5,2151.830078,2151.830078,36428040000
3/1/2001,2126.300049,2243.780029,1794.209961,1840.26001,1840.26001,44719260000
4/1/2001,1835.219971,2202.860107,1619.579956,2116.23999,2116.23999,42649960000
5/1/2001,2116.23999,2328.050049,2052.409912,2110.48999,2110.48999,41465750000
6/1/2001,2131.120117,2264.580078,1973.699951,2160.540039,2160.540039,36577380000
7/1/2001,2156.76001,2181.050049,1934.670044,2027.130005,2027.130005,32812530000
8/1/2001,2051.560059,2103.159912,1777.109985,1805.430054,1805.430054,32437350000
9/1/2001,1802.290039,1836.189941,1387.060059,1498.800049,1498.800049,30829450000
10/1/2001,1491.449951,1792.869995,1458.410034,1690.199951,1690.199951,43885890000
11/1/2001,1705.52002,1965.089966,1683.98999,1930.579956,1930.579956,38324730000
12/1/2001,1915.130005,2065.689941,1898.97998,1950.400024,1950.400024,35539380000
1/1/2002,1965.180054,2098.879883,1851.48999,1934.030029,1934.030029,39095980000
2/1/2002,1928.829956,1942.150024,1696.550049,1731.48999,1731.48999,34022690000
3/1/2002,1745.48999,1946.22998,1742.079956,1845.349976,1845.349976,34619370000
4/1/2002,1834.589966,1865.369995,1640.969971,1688.22998,1688.22998,38648510000
5/1/2002,1683.76001,1759.329956,1560.290039,1615.72998,1615.72998,39802810000
6/1/2002,1613.5,1621.5,1375.530029,1463.209961,1463.209961,36638230000
7/1/2002,1457.040039,1459.839966,1192.420044,1328.26001,1328.26001,45237670000
8/1/2002,1322.469971,1426.76001,1205.680054,1314.849976,1314.849976,31490760000
9/1/2002,1302.670044,1347.27002,1160.069946,1172.060059,1172.060059,29029680000
10/1/2002,1180.26001,1347.579956,1108.48999,1329.75,1329.75,38730160000
11/1/2002,1320.949951,1497.439941,1313.719971,1478.780029,1478.780029,35673650000
12/1/2002,1507.939941,1521.439941,1327.189941,1335.51001,1335.51001,29122630000
1/1/2003,1346.930054,1467.349976,1303.640015,1320.910034,1320.910034,30898030000
2/1/2003,1324.73999,1352.069946,1261.790039,1337.52002,1337.52002,24374040000
3/1/2003,1344.209961,1425.72998,1253.219971,1341.170044,1341.170044,31136990000
4/1/2003,1347.540039,1482.48999,1338.22998,1464.310059,1464.310059,30761430000
5/1/2003,1463,1599.920044,1451.319946,1595.910034,1595.910034,38423310000
6/1/2003,1612.099976,1686.099976,1584.699951,1622.800049,1622.800049,41170990000
7/1/2003,1617.300049,1776.099976,1598.920044,1735.02002,1735.02002,38212570000
8/1/2003,1731.630005,1813.819946,1640.880005,1810.449951,1810.449951,30294060000
9/1/2003,1817.920044,1913.73999,1783.459961,1786.939941,1786.939941,39917180000
10/1/2003,1797.069946,1966.869995,1796.089966,1932.209961,1932.209961,41226870000
11/1/2003,1941.310059,1992.27002,1878.069946,1960.26001,1960.26001,34049930000
12/1/2003,1972.969971,2015.22998,1887.459961,2003.369995,2003.369995,35470880000
1/1/2004,2011.079956,2153.830078,1999.77002,2066.149902,2066.149902,45972690000
2/1/2004,2072.129883,2094.919922,1991.050049,2029.819946,2029.819946,35916840000
3/1/2004,2036.920044,2069.02002,1896.910034,1994.219971,1994.219971,42497500000
4/1/2004,1996.449951,2079.120117,1919.390015,1920.150024,1920.150024,40153120000
5/1/2004,1928.719971,1991.869995,1865.400024,1986.73999,1986.73999,32652780000
6/1/2004,1978.52002,2055.649902,1960.26001,2047.790039,2047.790039,32602090000
7/1/2004,2045.530029,2045.530029,1829.060059,1887.359985,1887.359985,35711700000
8/1/2004,1874.930054,1893.130005,1750.819946,1838.099976,1838.099976,30823660000
9/1/2004,1833.369995,1925.849976,1833.329956,1896.839966,1896.839966,31295080000
10/1/2004,1909.589966,1984.180054,1899.329956,1974.98999,1974.98999,35975380000
11/1/2004,1975.47998,2117.889893,1969.319946,2096.810059,2096.810059,37928210000
12/1/2004,2104.580078,2185.560059,2097.860107,2175.439941,2175.439941,44379920000
1/1/2005,2184.75,2191.600098,2008.680054,2062.409912,2062.409912,43135970000
2/1/2005,2063.27002,2103.449951,2023,2051.719971,2051.719971,36633150000
3/1/2005,2057.469971,2100.570068,1968.579956,1999.22998,1999.22998,39780380000
4/1/2005,2009.089966,2021.819946,1889.829956,1921.650024,1921.650024,37517930000
5/1/2005,1923.22998,2076.800049,1916.030029,2068.219971,2068.219971,34223410000
6/1/2005,2067.22998,2106.570068,2039.689941,2056.959961,2056.959961,36702320000
